14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
14;450.101706
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
39;1305.739214
40;1336.701616
41;1358.961662
42;1378.515173
43;1399.439778
44;1437.296504
45;1457.974855
46;1480.127892
47;1498.349528
48;1516.533613
49;1539.503273
50;1555.539319
51;1577.037410
54;1740.700882
54;1740.700882
54;1740.700882
55;1783.331014
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
65;2042.568642
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
15;512.936842
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
29;970.107054
30;990.934634
31;1007.558783
1;18.400773
2;51.574372
3;73.700626
4;97.943291
5;121.980921
6;139.724705
7;159.096787
8;181.439958
9;200.811468
10;241.300416
11;274.597240
12;310.951453
1;30.609957
2;58.207206
3;74.813523
4;109.875317
5;144.561291
6;182.076489
7;218.176630
9;302.300263
9;302.300263
9;302.300263
9;302.300263
9;302.300263
9;302.300263
9;302.300263
9;302.300263
9;302.300263
10;318.686098
11;336.320654
12;357.924360
13;375.667441
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
27;761.543056
28;814.211424
30;857.514311
30;857.514311
31;879.869685
32;913.063667
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
12;440.932357
13;473.189036
14;498.307522
15;539.564234
16;554.578620
17;592.090722
18;625.061623
19;644.346691
21;703.183386
21;703.183386
22;728.761516
23;751.373416
24;783.883551
25;820.125271
26;838.963599
27;855.280811
28;893.266387
1;19.048589
2;65.879850
3;83.036723
4;107.947321
5;128.566492
7;174.026237
7;174.026237
8;199.018811
9;220.635251
10;236.936209
11;263.310226
13;305.140787
13;305.140787
14;320.243671
15;341.090553
