0.148776;0.098782
0.113997;0.161713
0.154723;0.099993
0.147565;0.101348
0.109379;0.152090
0.147582;0.098905
0.144245;0.099173
0.152937;0.098892
0.145203;0.099207
0.146592;0.097978
nan;nan
0.142254;0.097680
0.118030;0.156274
0.151578;0.099171
nan;nan
0.150379;0.100557
0.143374;0.101691
0.138196;0.097994
0.141211;0.086720
0.148167;0.091602
0.149199;0.101852
0.143257;0.086148
0.138947;0.104859
0.159386;0.104186
0.142294;0.097998
0.155042;0.101906
0.145818;0.099861
0.149502;0.096963
0.150046;0.087828
0.161538;0.102198
0.143293;0.095038
0.146987;0.105562
0.145815;0.098290
0.147869;0.098256
0.139530;0.098545
0.147589;0.100371
0.137250;0.103832
0.138832;0.094414
0.149975;0.089258
0.147485;0.103809
0.148494;0.087095
0.139540;0.098513
0.149056;0.086780
0.145629;0.100998
0.157877;0.094150
0.154466;0.099639
0.149682;0.098142
0.144846;0.097074
0.147117;0.093649
0.154475;0.102152
nan;nan
0.153409;0.086345
0.149759;0.097024
0.150368;0.093921
nan;nan
0.186818;0.155875
0.184512;0.155583
0.144447;0.104004
0.187790;0.157057
0.184561;0.166011
0.143933;0.105420
0.115309;0.166025
nan;nan
0.191982;0.160859
0.194759;0.161095
0.198428;0.161595
0.161849;0.102810
nan;nan
0.153188;0.099129
0.160109;0.106863
0.162394;0.101925
0.189098;0.171410
0.356510;0.087298
0.348248;0.087287
0.349959;0.087456
0.359130;0.086620
0.350590;0.086249
0.343580;0.094858
0.350261;0.088071
0.337948;0.086700
0.349433;0.085537
nan;nan
0.351479;0.087918
0.350855;0.085946
nan;nan
nan;nan
0.344189;0.092601
0.354432;0.093278
0.350173;0.086687
nan;nan
nan;nan
0.342663;0.086635
0.347237;0.085833
0.281014;0.339508
0.285450;0.346385
0.307399;0.327255
0.297498;0.338091
0.297410;0.337230
nan;nan
0.300905;0.336726
0.293275;0.328733
0.299974;0.328955
0.260323;0.279864
nan;nan
0.292769;0.345147
0.302145;0.329253
0.286289;0.329300
0.303044;0.327132
0.295329;0.329075
nan;nan
0.292644;0.330745
nan;nan
nan;nan
0.300881;0.330617
0.301012;0.346892
0.290046;0.344436
0.300382;0.333032
nan;nan
nan;nan
nan;nan
0.300547;0.336436
0.298537;0.336030
0.309821;0.332171
0.310008;0.333554
nan;nan
0.385348;0.345082
nan;nan
0.313678;0.339026
0.311470;0.345275
nan;nan
0.382047;0.338020
0.317418;0.344116
nan;nan
0.317385;0.334344
0.353230;0.277910
